"t_id" "chromosome" "g_start_coord_ref" "g_end_coord_ref" "strand_mane" "u_id" "u_id2" "aug_end" "stop_end" "cadd"
"8955" "ENST00000376940.4" "X" 48007241 48007282 "+" 8955 "uORF" 48007243 48007284 0.526725555555555
"8956" "ENST00000376940.4" "X" 48007279 48007287 "+" 8956 "uORF" 48007281 48007289 0.189796444444445
"8957" "ENST00000376940.4" "X" 48007284 48007301 "+" 8957 "uORF" 48007286 48007303 0.288641888888889
"8958" "ENST00000376940.4" "X" 48007301 48007318 "+" 8958 "uORF" 48007303 48007320 0.262054777777778
"8959" "ENST00000376940.4" "X" 48007333 48007464 "+" 8959 "uORF" 48007335 48007466 0.0885084444444447
"8960" "ENST00000376940.4" "X" 48007345 48007464 "+" 8960 "uORF" 48007347 48007466 0.465017
"8961" "ENST00000376940.4" "X" 48007383 48007406 "+" 8961 "uORF" 48007385 48007408 0.321618444444446
"8962" "ENST00000376940.4" "X" 48007403 48007450 "+" 8962 "uORF" 48007405 48007452 -0.164383333333333
"8963" "ENST00000376940.4" "X" 48007409 48007450 "+" 8963 "uORF" 48007411 48007452 0.376366888888889
"8964" "ENST00000376940.4" "X" 48007439 48007450 "+" 8964 "uORF" 48007441 48007452 0.161036222222222
"8965" "ENST00000376940.4" "X" 48007452 48007469 "+" 8965 "uORF" 48007454 48007471 0.753104444444445
"8966" "ENST00000376940.4" "X" 48007466 48007528 "+" 8966 "uORF" 48007468 48007530 0.361136888888889
"8967" "ENST00000376940.4" "X" 48007471 48007491 "+" 8967 "uORF" 48007473 48007493 -0.0294327777777777
"8968" "ENST00000376940.4" "X" 48007498 48007560 "+" 8968 "uORF" 48007500 48007562 0.970457888888889
"8969" "ENST00000376940.4" "X" 48007543 48007560 "+" 8969 "uORF" 48007545 48007562 0.260942111111111
"8970" "ENST00000376940.4" "X" 48007552 48007560 "+" 8970 "uORF" 48007554 48007562 0.132537111111111
"8971" "ENST00000376940.4" "X" 48007561 48007665 "+" 8971 "uORF" 48007563 48007667 0.329002111111111
"8972" "ENST00000376940.4" "X" 48007583 48007597 "+" 8972 "uORF" 48007585 48007599 0.333517
"8973" "ENST00000376940.4" "X" 48007604 48007702 "+" 8973 "uORF" 48007606 48007704 0.200724444444445
"8974" "ENST00000376940.4" "X" 48007641 48007742 "+" 8974 "uORF" 48007643 48007744 0.125659555555556
"8975" "ENST00000376940.4" "X" 48007659 48007742 "+" 8975 "uORF" 48007661 48007744 0.142592666666667
"8976" "ENST00000376940.4" "X" 48007733 48007762 "+" 8976 "uORF" 48007735 48007764 0.404482666666667
"8989" "ENST00000377045.9" "X" 47561219 47561248 "+" 8989 "uORF" 47561221 47561250 2.41106288888889
"8990" "ENST00000377045.9" "X" 47562916 47562951 "+" 8990 "uORF" 47562918 47562953 1.88188944444444
"8991" "ENST00000377047.9" "13" 93227142 93227156 "+" 8991 "uORF" 93227144 93227158 0.620273222222222
"8992" "ENST00000377067.9" "13" 91398740 91398769 "+" 8992 "uORF" 91398742 91398771 1.09571444444444
"9008" "ENST00000377133.6" "6" 29457200 29458547 "+" 9008 "uORF" 29457202 29458549 0.243579222222222
"9009" "ENST00000377133.6" "6" 29458519 29458563 "+" 9009 "uORF" 29458521 29458565 0.310304444444445
"9010" "ENST00000377133.6" "6" 29460419 29460448 "+" 9010 "uORF" 29460421 29460450 0.194328333333334
"9011" "ENST00000377133.6" "6" 29461610 29461705 "+" 9011 "uORF" 29461612 29461707 0.203409555555556
"9033" "ENST00000377346.9" "1" 9691490 9710446 "+" 9033 "uORF" 9691492 9710448 1.74740122222222
"9062" "ENST00000377470.8" "8" 144012322 144012333 "+" 9062 "uORF" 144012324 144012335 -0.060122111111111
"9067" "ENST00000377532.8" "1" 7784694 7784723 "+" 9067 "uORF" 7784696 7784725 0.525834666666667
"9068" "ENST00000377532.8" "1" 7784720 7784764 "+" 9068 "uORF" 7784722 7784766 0.84059788888889
"9069" "ENST00000377532.8" "1" 7784769 7784819 "+" 9069 "uORF" 7784771 7784821 0.816084777777779
"9070" "ENST00000377540.6" "17" 41930629 41930688 "+" 9070 "uORF" 41930631 41930690 0.190313888888889
"9071" "ENST00000377574.6" "11" 64591310 64591372 "+" 9071 "uORF" 64591312 64591374 0.492433
"9072" "ENST00000377574.6" "11" 64591386 64591424 "+" 9072 "uORF" 64591388 64591426 0.170883111111111
"9073" "ENST00000377604.8" "X" 47145230 47145274 "+" 9073 "uORF" 47145232 47145276 2.16673266666667
"9074" "ENST00000377604.8" "X" 47145447 47147425 "+" 9074 "uORF" 47145449 47147427 3.13895322222222
"9075" "ENST00000377604.8" "X" 47147393 47147425 "+" 9075 "uORF" 47147395 47147427 3.28661833333333
"9080" "ENST00000377708.7" "6" 26365215 26365271 "+" 9080 "uORF" 26365217 26365273 0.0589032222222222
"9081" "ENST00000377708.7" "6" 26365260 26365271 "+" 9081 "uORF" 26365262 26365273 0.729410666666667
"9082" "ENST00000377708.7" "6" 26365287 26365301 "+" 9082 "uORF" 26365289 26365303 1.04671777777778
"9083" "ENST00000377708.7" "6" 26367990 26368019 "+" 9083 "uORF" 26367992 26368021 0.177089333333333
"9084" "ENST00000377710.10" "20" 17969075 17969119 "+" 9084 "uORF" 17969077 17969121 1.16781122222222
"9089" "ENST00000377770.8" "7" 154052401 154052418 "+" 9089 "uORF" 154052403 154052420 0.509973222222222
"9090" "ENST00000377770.8" "7" 154052459 154052542 "+" 9090 "uORF" 154052461 154052544 0.0892837777777777
"9111" "ENST00000377881.8" "13" 60397227 60397355 "+" 9111 "uORF" 60397229 60397357 2.26067266666667
"9117" "ENST00000377905.9" "6" 25754753 25761933 "+" 9117 "uORF" 25754755 25761935 1.11972377777778
"9118" "ENST00000377918.8" "13" 57631814 57631867 "+" 9118 "uORF" 57631816 57631869 2.14483833333333
"9119" "ENST00000377918.8" "13" 57631848 57631859 "+" 9119 "uORF" 57631850 57631861 2.077732
"9120" "ENST00000377918.8" "13" 57631868 57631888 "+" 9120 "uORF" 57631870 57631890 2.33965233333333
"9121" "ENST00000377918.8" "13" 57632341 57632349 "+" 9121 "uORF" 57632343 57632351 2.16371155555556
"9122" "ENST00000377924.6" "17" 39927788 39941478 "+" 9122 "uORF" 39927790 39941480 0.324142
"9123" "ENST00000377924.6" "17" 39927801 39935814 "+" 9123 "uORF" 39927803 39935816 0.579274111111111
"9133" "ENST00000377990.7" "2" 65056478 65056528 "+" 9133 "uORF" 65056480 65056530 1.12562311111111
"9135" "ENST00000378075.4" "11" 61508952 61508996 "+" 9135 "uORF" 61508954 61508998 1.75667244444444
"9136" "ENST00000378078.5" "9" 35749367 35749393 "+" 9136 "uORF" 35749369 35749395 1.64631088888889
"9138" "ENST00000378083.8" "1" 6045979 6045993 "+" 9138 "uORF" 6045981 6045995 1.62670722222222
"9139" "ENST00000378083.8" "1" 6046002 6046064 "+" 9139 "uORF" 6046004 6046066 2.01658033333333
"9140" "ENST00000378083.8" "1" 6046087 6046134 "+" 9140 "uORF" 6046089 6046136 1.71455533333333
"9148" "ENST00000378142.9" "X" 41688994 41689011 "+" 9148 "uORF" 41688996 41689013 1.88363733333333
"9149" "ENST00000378142.9" "X" 41689749 41689760 "+" 9149 "uORF" 41689751 41689762 0.924038888888889
"9150" "ENST00000378142.9" "X" 41689764 41689772 "+" 9150 "uORF" 41689766 41689774 1.65602877777778
"9151" "ENST00000378142.9" "X" 41695583 41695618 "+" 9151 "uORF" 41695585 41695620 0.116406777777778
"9152" "ENST00000378142.9" "X" 41695592 41695618 "+" 9152 "uORF" 41695594 41695620 0.636816777777778
"9156" "ENST00000378182.4" "13" 49997307 49997423 "+" 9156 "uORF" 49997309 49997425 0.341233666666667
"9157" "ENST00000378182.4" "13" 49997480 49997560 "+" 9157 "uORF" 49997482 49997562 0.447254888888889
"9158" "ENST00000378182.4" "13" 49997630 49997638 "+" 9158 "uORF" 49997632 49997640 0.621520888888889
"9159" "ENST00000378186.7" "11" 60515450 60515485 "+" 9159 "uORF" 60515452 60515487 1.45600566666667
"9160" "ENST00000378186.7" "11" 60515601 60515979 "+" 9160 "uORF" 60515603 60515981 1.60485322222222
"9161" "ENST00000378186.7" "11" 60516023 60516082 "+" 9161 "uORF" 60516025 60516084 1.57156677777778
"9162" "ENST00000378186.7" "11" 60516034 60516051 "+" 9162 "uORF" 60516036 60516053 1.85927844444445
"9163" "ENST00000378191.5" "1" 4655183 4655212 "+" 9163 "uORF" 4655185 4655214 2.03627688888889
"9164" "ENST00000378191.5" "1" 4655216 4655275 "+" 9164 "uORF" 4655218 4655277 1.91492511111111
"9165" "ENST00000378191.5" "1" 4655249 4655275 "+" 9165 "uORF" 4655251 4655277 2.00296488888889
"9166" "ENST00000378191.5" "1" 4655378 4655401 "+" 9166 "uORF" 4655380 4655403 1.97190422222222
"9176" "ENST00000378220.3" "X" 41447453 41447877 "+" 9176 "uORF" 41447455 41447879 1.761884
"9177" "ENST00000378220.3" "X" 41447457 41447465 "+" 9177 "uORF" 41447459 41447467 1.09757455555556
"9178" "ENST00000378226.7" "20" 11918036 11918047 "+" 9178 "uORF" 11918038 11918049 1.92735777777778
"9179" "ENST00000378226.7" "20" 11918062 11918106 "+" 9179 "uORF" 11918064 11918108 2.00682188888889
"9180" "ENST00000378226.7" "20" 11918065 11918106 "+" 9180 "uORF" 11918067 11918108 1.95661677777778
"9181" "ENST00000378226.7" "20" 11918224 11918250 "+" 9181 "uORF" 11918226 11918252 1.72940566666667
"9184" "ENST00000378247.8" "16" 89828508 89828540 "+" 9184 "uORF" 89828510 89828542 1.64825211111111
"9186" "ENST00000378308.7" "X" 41086009 41086023 "+" 9186 "uORF" 41086011 41086025 1.99173688888889
"9187" "ENST00000378308.7" "X" 41123474 41123566 "+" 9187 "uORF" 41123476 41123568 2.07625033333333
"9188" "ENST00000378308.7" "X" 41123479 41123592 "+" 9188 "uORF" 41123481 41123594 2.10166044444444
"9189" "ENST00000378308.7" "X" 41123493 41123507 "+" 9189 "uORF" 41123495 41123509 2.06209677777778
"9190" "ENST00000378308.7" "X" 41123532 41123555 "+" 9190 "uORF" 41123534 41123557 2.01227144444444
"9194" "ENST00000378372.8" "10" 14838326 14838349 "+" 9194 "uORF" 14838328 14838351 1.55725155555556
"9195" "ENST00000378392.6" "20" 10035104 10035289 "+" 9195 "uORF" 10035106 10035291 1.51381588888889
"9196" "ENST00000378392.6" "20" 10035583 10035630 "+" 9196 "uORF" 10035585 10035632 0.268329444444444
"9197" "ENST00000378392.6" "20" 10035618 10035635 "+" 9197 "uORF" 10035620 10035637 0.437794333333333
"9198" "ENST00000378404.4" "1" 3021540 3021566 "+" 9198 "uORF" 3021542 3021568 0.558517222222222
"9200" "ENST00000378486.8" "1" 2476402 2476521 "+" 9200 "uORF" 2476404 2476523 1.11448988888889
"9201" "ENST00000378491.9" "6" 24126271 24126300 "+" 9201 "uORF" 24126273 24126302 2.29943822222222
"9202" "ENST00000378491.9" "6" 24128137 24128148 "+" 9202 "uORF" 24128139 24128150 1.44429177777778
"9204" "ENST00000378526.9" "17" 34980575 34980601 "+" 9204 "uORF" 34980577 34980603 1.02691511111111
"9205" "ENST00000378536.5" "1" 2228451 2228465 "+" 9205 "uORF" 2228453 2228467 1.06159755555556
"9206" "ENST00000378536.5" "1" 2228534 2228632 "+" 9206 "uORF" 2228536 2228634 0.95646888888889
"9208" "ENST00000378567.8" "1" 2050580 2050609 "+" 9208 "uORF" 2050582 2050611 1.92392977777778
"9216" "ENST00000378693.4" "5" 132813329 132813529 "+" 9216 "uORF" 132813331 132813531 1.47303544444444
"9217" "ENST00000378731.6" "5" 132747451 132747462 "+" 9217 "uORF" 132747453 132747464 0.669125888888889
"9218" "ENST00000378747.8" "10" 13100257 13100274 "+" 9218 "uORF" 13100259 13100276 1.82781377777778
"9219" "ENST00000378747.8" "10" 13108179 13108199 "+" 9219 "uORF" 13108181 13108201 0.195381666666667
"9220" "ENST00000378747.8" "10" 13108244 13108261 "+" 9220 "uORF" 13108246 13108263 0.489780222222223
"9221" "ENST00000378785.7" "1" 1449693 1449803 "+" 9221 "uORF" 1449695 1449805 0.307908
"9222" "ENST00000378785.7" "1" 1449728 1449775 "+" 9222 "uORF" 1449730 1449777 0.230233444444444
"9223" "ENST00000378785.7" "1" 1449759 1449803 "+" 9223 "uORF" 1449761 1449805 0.269216333333333
"9224" "ENST00000378785.7" "1" 1449775 1449810 "+" 9224 "uORF" 1449777 1449812 0.342674666666667
"9225" "ENST00000378785.7" "1" 1449797 1449904 "+" 9225 "uORF" 1449799 1449906 0.095739111111111
"9226" "ENST00000378785.7" "1" 1449810 1449908 "+" 9226 "uORF" 1449812 1449910 0.365090888888889
"9227" "ENST00000378785.7" "1" 1449921 1449962 "+" 9227 "uORF" 1449923 1449964 0.0641298888888889
"9228" "ENST00000378785.7" "1" 1450044 1450205 "+" 9228 "uORF" 1450046 1450207 0.685155555555556
"9229" "ENST00000378785.7" "1" 1450280 1450351 "+" 9229 "uORF" 1450282 1450353 0.00374177777777777
"9230" "ENST00000378785.7" "1" 1450308 1450373 "+" 9230 "uORF" 1450310 1450375 0.0785237777777778
"9231" "ENST00000378785.7" "1" 1450344 1450373 "+" 9231 "uORF" 1450346 1450375 -0.149718333333333
"9232" "ENST00000378785.7" "1" 1450361 1450384 "+" 9232 "uORF" 1450363 1450386 0.0933277777777779
"9233" "ENST00000378785.7" "1" 1450423 1450440 "+" 9233 "uORF" 1450425 1450442 0.176702888888889
"9234" "ENST00000378785.7" "1" 1450508 1450537 "+" 9234 "uORF" 1450510 1450539 -0.147533222222222
"9235" "ENST00000378785.7" "1" 1450546 1450572 "+" 9235 "uORF" 1450548 1450574 0.335705111111111
"9236" "ENST00000378821.4" "1" 1426017 1426049 "+" 9236 "uORF" 1426019 1426051 0.008159888888889
"9237" "ENST00000378827.5" "20" 6768025 6768081 "+" 9237 "uORF" 6768027 6768083 1.736111
"9238" "ENST00000378827.5" "20" 6768192 6768278 "+" 9238 "uORF" 6768194 6768280 2.06389255555556
"9239" "ENST00000378827.5" "20" 6768249 6768278 "+" 9239 "uORF" 6768251 6768280 2.02462611111111
"9240" "ENST00000378827.5" "20" 6768278 6768589 "+" 9240 "uORF" 6768280 6768591 2.39996344444444
"9241" "ENST00000378827.5" "20" 6768348 6768383 "+" 9241 "uORF" 6768350 6768385 2.38030633333333
"9242" "ENST00000378827.5" "20" 6768364 6768465 "+" 9242 "uORF" 6768366 6768467 1.69842122222222
"9243" "ENST00000378827.5" "20" 6768811 6768873 "+" 9243 "uORF" 6768813 6768875 2.37194611111111
"9244" "ENST00000378827.5" "20" 6768828 6768854 "+" 9244 "uORF" 6768830 6768856 2.449729
"9248" "ENST00000378863.9" "20" 6006126 6006206 "+" 9248 "uORF" 6006128 6006208 1.50438311111111
"9249" "ENST00000378863.9" "20" 6006171 6006206 "+" 9249 "uORF" 6006173 6006208 0.841699777777778
"9256" "ENST00000378993.6" "X" 28587517 28587567 "+" 9256 "uORF" 28587519 28587569 2.02812122222222
"9257" "ENST00000378993.6" "X" 28587576 28587620 "+" 9257 "uORF" 28587578 28587622 1.66337277777778
"9258" "ENST00000378993.6" "X" 28587856 28587927 "+" 9258 "uORF" 28587858 28587929 1.95923055555556
"9259" "ENST00000378993.6" "X" 28587874 28587927 "+" 9259 "uORF" 28587876 28587929 1.92093477777778
"9260" "ENST00000378993.6" "X" 28587896 28587973 "+" 9260 "uORF" 28587898 28587975 1.83777422222222
"9261" "ENST00000378993.6" "X" 28587986 28588012 "+" 9261 "uORF" 28587988 28588014 1.96736133333333
"9266" "ENST00000379116.10" "1" 1280503 1280535 "+" 9266 "uORF" 1280505 1280537 0.381941222222222
"9267" "ENST00000379116.10" "1" 1280518 1280535 "+" 9267 "uORF" 1280520 1280537 0.0975206666666667
"9268" "ENST00000379116.10" "1" 1280532 1280624 "+" 9268 "uORF" 1280534 1280626 0.298596777777778
"9269" "ENST00000379116.10" "1" 1280550 1280624 "+" 9269 "uORF" 1280552 1280626 0.269346222222222
"9270" "ENST00000379116.10" "1" 1280593 1280619 "+" 9270 "uORF" 1280595 1280621 0.229781777777778
"9272" "ENST00000379158.7" "9" 34336236 34336283 "+" 9272 "uORF" 34336238 34336285 0.89675388888889
"9273" "ENST00000379158.7" "9" 34336280 34338812 "+" 9273 "uORF" 34336282 34338814 0.905117555555555
"9274" "ENST00000379158.7" "9" 34336310 34338812 "+" 9274 "uORF" 34336312 34338814 0.568520777777778
"9275" "ENST00000379158.7" "9" 34336337 34338812 "+" 9275 "uORF" 34336339 34338814 0.257244
"9276" "ENST00000379158.7" "9" 34338753 34338812 "+" 9276 "uORF" 34338755 34338814 0.0969875555555556
"9278" "ENST00000379211.8" "X" 23908269 23908319 "+" 9278 "uORF" 23908271 23908321 0.446024777777778
"9282" "ENST00000379242.8" "2" 36696722 36696814 "+" 9282 "uORF" 36696724 36696816 1.40526788888889
"9283" "ENST00000379242.8" "2" 36696732 36696767 "+" 9283 "uORF" 36696734 36696769 1.04424866666667
"9284" "ENST00000379242.8" "2" 36696746 36696814 "+" 9284 "uORF" 36696748 36696816 1.03689733333333
"9285" "ENST00000379242.8" "2" 36696769 36696789 "+" 9285 "uORF" 36696771 36696791 1.66236366666667
"9286" "ENST00000379242.8" "2" 36696797 36696814 "+" 9286 "uORF" 36696799 36696816 1.29839177777778
"9287" "ENST00000379242.8" "2" 36696879 36696947 "+" 9287 "uORF" 36696881 36696949 1.98143011111111
"9288" "ENST00000379242.8" "2" 36696891 36696947 "+" 9288 "uORF" 36696893 36696949 1.76699788888889
"9290" "ENST00000379270.5" "X" 23783235 23783249 "+" 9290 "uORF" 23783237 23783251 2.23134677777778
"9295" "ENST00000379328.9" "10" 8054731 8054745 "+" 9295 "uORF" 8054733 8054747 2.39803655555555
"9296" "ENST00000379344.8" "16" 67279930 67279956 "+" 9296 "uORF" 67279932 67279958 0.555124444444445
"9297" "ENST00000379374.5" "X" 22032352 22032399 "+" 9297 "uORF" 22032354 22032401 1.33839277777778
"9298" "ENST00000379374.5" "X" 22032370 22032399 "+" 9298 "uORF" 22032372 22032401 1.61199977777778
"9299" "ENST00000379374.5" "X" 22032401 22032439 "+" 9299 "uORF" 22032403 22032441 1.72959344444445
"9300" "ENST00000379374.5" "X" 22032472 22032525 "+" 9300 "uORF" 22032474 22032527 1.37774788888889
"9301" "ENST00000379374.5" "X" 22032496 22032525 "+" 9301 "uORF" 22032498 22032527 1.18316122222222
"9302" "ENST00000379374.5" "X" 22032518 22032529 "+" 9302 "uORF" 22032520 22032531 0.685939777777778
"9303" "ENST00000379374.5" "X" 22032573 22032608 "+" 9303 "uORF" 22032575 22032610 0.895643333333334
"9304" "ENST00000379374.5" "X" 22032925 22032945 "+" 9304 "uORF" 22032927 22032947 1.402268
"9305" "ENST00000379388.7" "6" 12012406 12012432 "+" 9305 "uORF" 12012408 12012434 1.76729877777778
"9306" "ENST00000379388.7" "6" 12015529 12015537 "+" 9306 "uORF" 12015531 12015539 1.57024488888889
"9307" "ENST00000379388.7" "6" 12015541 12015618 "+" 9307 "uORF" 12015543 12015620 1.564672
"9308" "ENST00000379388.7" "6" 12015545 12015598 "+" 9308 "uORF" 12015547 12015600 0.512546111111111
"9309" "ENST00000379388.7" "6" 12015556 12015618 "+" 9309 "uORF" 12015558 12015620 2.02198655555556
"9311" "ENST00000379406.8" "13" 41311404 41311412 "+" 9311 "uORF" 41311406 41311414 1.79310455555556
"9312" "ENST00000379426.2" "6" 11537840 11537953 "+" 9312 "uORF" 11537842 11537955 1.66963355555556
"9313" "ENST00000379445.8" "5" 127649120 127649191 "+" 9313 "uORF" 127649122 127649193 1.84553755555555
"9314" "ENST00000379445.8" "5" 127649157 127649204 "+" 9314 "uORF" 127649159 127649206 0.852611444444446
"9315" "ENST00000379445.8" "5" 127649160 127649204 "+" 9315 "uORF" 127649162 127649206 1.29332655555556
"9316" "ENST00000379445.8" "5" 127649180 127649191 "+" 9316 "uORF" 127649182 127649193 1.083357
"9317" "ENST00000379445.8" "5" 127649204 127649218 "+" 9317 "uORF" 127649206 127649220 1.53991944444445
"9318" "ENST00000379445.8" "5" 127649310 127649342 "+" 9318 "uORF" 127649312 127649344 1.68176455555556
"9319" "ENST00000379445.8" "5" 127649358 127653342 "+" 9319 "uORF" 127649360 127653344 1.23551033333333
"9320" "ENST00000379445.8" "5" 127653353 127653391 "+" 9320 "uORF" 127653355 127653393 0.998596777777779
"9321" "ENST00000379445.8" "5" 127653379 127653414 "+" 9321 "uORF" 127653381 127653416 0.489600222222222
"9322" "ENST00000379445.8" "5" 127653391 127653414 "+" 9322 "uORF" 127653393 127653416 0.478373555555556
"9323" "ENST00000379445.8" "5" 127653418 127657470 "+" 9323 "uORF" 127653420 127657472 0.0634701111111112
"9324" "ENST00000379445.8" "5" 127657453 127657470 "+" 9324 "uORF" 127657455 127657472 1.360726
"9330" "ENST00000379484.10" "X" 21839641 21839655 "+" 9330 "uORF" 21839643 21839657 1.72790855555556
"9335" "ENST00000379509.8" "2" 30447281 30447289 "+" 9335 "uORF" 30447283 30447291 2.28733244444444
"9336" "ENST00000379510.5" "X" 21374548 21374556 "+" 9336 "uORF" 21374550 21374558 0.910248555555556
"9337" "ENST00000379558.5" "2" 28981462 28981512 "+" 9337 "uORF" 28981464 28981514 -0.0607577777777777
"9346" "ENST00000379661.8" "16" 57735795 57736988 "+" 9346 "uORF" 57735797 57736990 2.57250811111111
"9347" "ENST00000379661.8" "16" 57736995 57737009 "+" 9347 "uORF" 57736997 57737011 2.29892522222222
"9348" "ENST00000379661.8" "16" 57737016 57737240 "+" 9348 "uORF" 57737018 57737242 0.828442444444445
"9349" "ENST00000379661.8" "16" 57737036 57737071 "+" 9349 "uORF" 57737038 57737073 0.580908444444444
"9350" "ENST00000379661.8" "16" 57737126 57737152 "+" 9350 "uORF" 57737128 57737154 1.97259855555556
"9351" "ENST00000379672.10" "17" 12789634 12789666 "+" 9351 "uORF" 12789636 12789668 2.32836811111111
"9354" "ENST00000379719.8" "11" 9384691 9384747 "+" 9354 "uORF" 9384693 9384749 2.58665466666667
"9359" "ENST00000379802.8" "6" 7541876 7541890 "+" 9359 "uORF" 7541878 7541892 2.24464744444444
"9361" "ENST00000379834.7" "6" 7389890 7389952 "+" 9361 "uORF" 7389892 7389954 0.347406
"9362" "ENST00000379888.9" "10" 6089167 6097053 "+" 9362 "uORF" 6089169 6097055 1.95711255555555
"9365" "ENST00000379938.7" "6" 7108031 7176699 "+" 9365 "uORF" 7108033 7176701 2.15324155555555
"9366" "ENST00000379938.7" "6" 7181191 7181891 "+" 9366 "uORF" 7181193 7181893 0.739267777777778
"9367" "ENST00000379938.7" "6" 7181241 7181899 "+" 9367 "uORF" 7181243 7181901 2.02806644444444
"9368" "ENST00000379939.7" "13" 34942304 34942315 "+" 9368 "uORF" 34942306 34942317 2.146365
"9369" "ENST00000379957.9" "8" 38387956 38387970 "+" 9369 "uORF" 38387958 38387972 1.44970711111111
"9374" "ENST00000379982.8" "5" 95731434 95731454 "+" 9374 "uORF" 95731436 95731456 1.35597033333334
"9375" "ENST00000379982.8" "5" 95731585 95731635 "+" 9375 "uORF" 95731587 95731637 2.11257233333333
"9376" "ENST00000380005.9" "5" 95652191 95652205 "+" 9376 "uORF" 95652193 95652207 0.367182666666667
"9377" "ENST00000380013.9" "4" 105146899 105146913 "+" 9377 "uORF" 105146901 105146915 2.343063
"9378" "ENST00000380013.9" "4" 105190444 105190473 "+" 9378 "uORF" 105190446 105190475 1.82088066666667
"9379" "ENST00000380013.9" "4" 105190470 105190490 "+" 9379 "uORF" 105190472 105190492 1.75503922222222
"9381" "ENST00000380036.10" "9" 27109287 27109313 "+" 9381 "uORF" 27109289 27109315 2.03410944444445
"9382" "ENST00000380036.10" "9" 27109299 27109313 "+" 9382 "uORF" 27109301 27109315 1.91728277777778
"9383" "ENST00000380036.10" "9" 27109339 27109401 "+" 9383 "uORF" 27109341 27109403 1.99305044444444
"9384" "ENST00000380036.10" "9" 27109424 27109477 "+" 9384 "uORF" 27109426 27109479 2.07666422222222
"9385" "ENST00000380036.10" "9" 27109496 27109531 "+" 9385 "uORF" 27109498 27109533 1.69150177777778
"9386" "ENST00000380036.10" "9" 27109502 27109531 "+" 9386 "uORF" 27109504 27109533 1.74148811111111
"9387" "ENST00000380050.8" "7" 90596335 90596409 "+" 9387 "uORF" 90596337 90596411 2.11826988888889
"9391" "ENST00000380097.8" "11" 5596652 5596768 "+" 9391 "uORF" 5596654 5596770 0.087827777777778
"9403" "ENST00000380289.3" "X" 16123644 16123679 "+" 9403 "uORF" 16123646 16123681 0.599950666666667
"9404" "ENST00000380289.3" "X" 16123663 16123701 "+" 9404 "uORF" 16123665 16123703 -0.312117555555555
"9405" "ENST00000380289.3" "X" 16123819 16123842 "+" 9405 "uORF" 16123821 16123844 0.197560333333333
"9406" "ENST00000380320.9" "2" 27079031 27079042 "+" 9406 "uORF" 27079033 27079044 1.78477
"9432" "ENST00000380390.6" "11" 4704812 4704871 "+" 9432 "uORF" 4704814 4704873 0.0651275555555557
"9433" "ENST00000380390.6" "11" 4704975 4705010 "+" 9433 "uORF" 4704977 4705012 0.198481777777778
"9434" "ENST00000380390.6" "11" 4767298 4988077 "+" 9434 "uORF" 4767300 4988079 0.400438
"9435" "ENST00000380390.6" "11" 4988070 4988180 "+" 9435 "uORF" 4988072 4988182 0.430056555555556
"9436" "ENST00000380390.6" "11" 4988074 4988151 "+" 9436 "uORF" 4988076 4988153 0.0899318888888889
"9437" "ENST00000380390.6" "11" 4988077 4988151 "+" 9437 "uORF" 4988079 4988153 0.339579111111111
"9438" "ENST00000380390.6" "11" 4988131 4988151 "+" 9438 "uORF" 4988133 4988153 0.253388666666667
"9439" "ENST00000380433.5" "10" 5364968 5365198 "+" 9439 "uORF" 5364970 5365200 1.33736211111111
"9440" "ENST00000380433.5" "10" 5365143 5365178 "+" 9440 "uORF" 5365145 5365180 0.429814444444444
"9461" "ENST00000380585.2" "20" 2816393 2816401 "+" 9461 "uORF" 2816395 2816403 3.27630333333333
"9462" "ENST00000380588.5" "21" 39745244 39745258 "+" 9462 "uORF" 39745246 39745260 0.238693888888889
"9463" "ENST00000380588.5" "21" 39745265 39745291 "+" 9463 "uORF" 39745267 39745293 0.225841555555556
"9464" "ENST00000380588.5" "21" 39745395 39745406 "+" 9464 "uORF" 39745397 39745408 0.195853888888889
"9470" "ENST00000380659.4" "X" 12867109 12867576 "+" 9470 "uORF" 12867111 12867578 0.615176555555555
"9471" "ENST00000380659.4" "X" 12867484 12867576 "+" 9471 "uORF" 12867486 12867578 0.462337888888889
"9479" "ENST00000380701.8" "9" 15564042 15564071 "+" 9479 "uORF" 15564044 15564073 0.163018555555556
"9480" "ENST00000380702.7" "19" 10420645 10420707 "+" 9480 "uORF" 10420647 10420709 2.05723766666667
"9481" "ENST00000380750.8" "5" 70025266 70025379 "+" 9481 "uORF" 70025268 70025381 0.994587555555558
"9483" "ENST00000380773.9" "6" 2765472 2765546 "+" 9483 "uORF" 2765474 2765548 2.31696666666667
"9485" "ENST00000380833.9" "X" 10157003 10157065 "+" 9485 "uORF" 10157005 10157067 1.45967155555556
"9486" "ENST00000380833.9" "X" 10158461 10158490 "+" 9486 "uORF" 10158463 10158492 2.21345144444444
"9487" "ENST00000380833.9" "X" 10158498 10185027 "+" 9487 "uORF" 10158500 10185029 2.39510455555556
"9488" "ENST00000380833.9" "X" 10158508 10185031 "+" 9488 "uORF" 10158510 10185033 2.14039411111111
"9489" "ENST00000380833.9" "X" 10158538 10185031 "+" 9489 "uORF" 10158540 10185033 1.79377922222222
"9490" "ENST00000380834.7" "2" 24793474 24793886 "+" 9490 "uORF" 24793476 24793888 1.20154466666667
