"t_id" "chromosome" "g_start_coord_ref" "g_end_coord_ref" "strand_mane" "u_id" "u_id2" "aug_end" "stop_end" "cadd"
"10815" "ENST00000399928.6" "21" 29130811 29130918 "+" 10815 "uORF" 29130813 29130920 2.10006322222222
"10816" "ENST00000399932.8" "16" 249601 254383 "+" 10816 "uORF" 249603 254385 1.13809466666667
"10820" "ENST00000399976.7" "21" 29024743 29027897 "+" 10820 "uORF" 29024745 29027899 1.73280488888889
"10821" "ENST00000399976.7" "21" 29024751 29027893 "+" 10821 "uORF" 29024753 29027895 1.68176766666667
"10822" "ENST00000399976.7" "21" 29024759 29027904 "+" 10822 "uORF" 29024761 29027906 1.88587733333333
"10823" "ENST00000400004.6" "X" 16167482 16167490 "+" 10823 "uORF" 16167484 16167492 0.0526966666666667
"10824" "ENST00000400004.6" "X" 16167601 16167720 "+" 10824 "uORF" 16167603 16167722 0.0988601111111112
"10825" "ENST00000400004.6" "X" 16167673 16167720 "+" 10825 "uORF" 16167675 16167722 0.0988601111111112
"10826" "ENST00000400075.4" "21" 25735169 25735234 "+" 10826 "uORF" 25735171 25735236 0.631859444444444
"10827" "ENST00000400085.8" "8" 12089470 12089526 "+" 10827 "uORF" 12089472 12089528 0.267187777777778
"10828" "ENST00000400120.3" "8" 7930308 7930343 "+" 10828 "uORF" 7930310 7930345 0.0254445555555556
"10829" "ENST00000400120.3" "8" 7930379 7947367 "+" 10829 "uORF" 7930381 7947369 0.410805666666667
"10830" "ENST00000400120.3" "8" 7930414 7947360 "+" 10830 "uORF" 7930416 7947362 0.513850222222222
"10834" "ENST00000400183.7" "21" 15730121 15730153 "+" 10834 "uORF" 15730123 15730155 1.98078366666667
"10836" "ENST00000400288.7" "22" 31496620 31508281 "+" 10836 "uORF" 31496622 31508283 0.928676444444445
"10842" "ENST00000400335.9" "22" 29073059 29073124 "+" 10842 "uORF" 29073061 29073126 1.98463633333334
"10843" "ENST00000400382.6" "22" 24603211 24603234 "+" 10843 "uORF" 24603213 24603236 0.837210999999999
"10844" "ENST00000400382.6" "22" 24603350 24603409 "+" 10844 "uORF" 24603352 24603411 0.322365777777778
"10845" "ENST00000400382.6" "22" 24603392 24603409 "+" 10845 "uORF" 24603394 24603411 0.322365777777778
"10846" "ENST00000400382.6" "22" 24603442 24609976 "+" 10846 "uORF" 24603444 24609978 0.508217888888889
"10847" "ENST00000400384.7" "18" 50663111 50663176 "+" 10847 "uORF" 50663113 50663178 0.364759333333333
"10848" "ENST00000400384.7" "18" 50663173 50663184 "+" 10848 "uORF" 50663175 50663186 0.483210666666667
"10849" "ENST00000400384.7" "18" 50663191 50663238 "+" 10849 "uORF" 50663193 50663240 1.22578411111111
"10850" "ENST00000400384.7" "18" 50663284 50663355 "+" 10850 "uORF" 50663286 50663357 0.489584111111111
"10851" "ENST00000400384.7" "18" 50663398 50663460 "+" 10851 "uORF" 50663400 50663462 0.686232333333333
"10852" "ENST00000400384.7" "18" 50663417 50663617 "+" 10852 "uORF" 50663419 50663619 0.607350777777778
"10853" "ENST00000400384.7" "18" 50663592 50663621 "+" 10853 "uORF" 50663594 50663623 0.0940776666666667
"10854" "ENST00000400384.7" "18" 50663621 50663668 "+" 10854 "uORF" 50663623 50663670 1.59120511111111
"10855" "ENST00000400384.7" "18" 50663645 50663668 "+" 10855 "uORF" 50663647 50663670 1.59120511111111
"10856" "ENST00000400384.7" "18" 50663665 50663685 "+" 10856 "uORF" 50663667 50663687 0.199391555555556
"10857" "ENST00000400384.7" "18" 50663728 50663763 "+" 10857 "uORF" 50663730 50663765 -0.0186238888888887
"10858" "ENST00000400384.7" "18" 50663779 50663871 "+" 10858 "uORF" 50663781 50663873 1.20136522222222
"10859" "ENST00000400384.7" "18" 50663787 50663822 "+" 10859 "uORF" 50663789 50663824 0.172679777777778
"10860" "ENST00000400384.7" "18" 50663868 50663951 "+" 10860 "uORF" 50663870 50663953 1.09339855555556
"10864" "ENST00000400451.7" "22" 20394285 20394377 "+" 10864 "uORF" 20394287 20394379 0.646466555555556
"10865" "ENST00000400451.7" "22" 20394389 20394481 "+" 10865 "uORF" 20394391 20394483 0.723977111111111
"10869" "ENST00000400522.9" "20" 32858932 32858952 "+" 10869 "uORF" 32858934 32858954 -0.144102777777778
"10871" "ENST00000400889.3" "1" 145096420 145096464 "+" 10871 "uORF" 145096422 145096466 0.351112888888889
"10872" "ENST00000400889.3" "1" 145096434 145096442 "+" 10872 "uORF" 145096436 145096444 0.251970444444445
"10873" "ENST00000400889.3" "1" 145096493 145096531 "+" 10873 "uORF" 145096495 145096533 0.473779666666667
"10876" "ENST00000401073.7" "1" 32741900 32741926 "+" 10876 "uORF" 32741902 32741928 1.69395622222222
"10881" "ENST00000401542.3" "7" 16526836 16526844 "+" 10881 "uORF" 16526838 16526846 1.34070922222222
"10884" "ENST00000401592.6" "7" 832506 832514 "+" 10884 "uORF" 832508 832516 1.42052711111111
"10895" "ENST00000401752.6" "11" 45922829 45922864 "+" 10895 "uORF" 45922831 45922866 1.60607277777778
"10896" "ENST00000401878.8" "7" 155644679 155644690 "+" 10896 "uORF" 155644681 155644692 2.05849
"10902" "ENST00000401950.7" "22" 29883196 29883213 "+" 10902 "uORF" 29883198 29883215 2.34071355555556
"10903" "ENST00000401950.7" "22" 29883345 29957047 "+" 10903 "uORF" 29883347 29957049 1.71569277777778
"10904" "ENST00000402010.8" "11" 63839126 63839188 "+" 10904 "uORF" 63839128 63839190 2.203723
"10905" "ENST00000402010.8" "11" 63839398 63839421 "+" 10905 "uORF" 63839400 63839423 2.24221533333333
"10906" "ENST00000402050.7" "7" 2558989 2559033 "+" 10906 "uORF" 2558991 2559035 0.706791555555555
"10907" "ENST00000402050.7" "7" 2559052 2559156 "+" 10907 "uORF" 2559054 2559158 0.884536777777779
"10908" "ENST00000402198.7" "3" 9428831 9428911 "+" 10908 "uORF" 9428833 9428913 1.84838555555556
"10909" "ENST00000402198.7" "3" 9428842 9428898 "+" 10909 "uORF" 9428844 9428900 1.73286533333333
"10910" "ENST00000402198.7" "3" 9428849 9428911 "+" 10910 "uORF" 9428851 9428913 1.84838555555556
"10911" "ENST00000402217.8" "22" 23762992 23763096 "+" 10911 "uORF" 23762994 23763098 0.568246222222222
"10912" "ENST00000402217.8" "22" 23763012 23763035 "+" 10912 "uORF" 23763014 23763037 0.0572382222222222
"10916" "ENST00000402291.6" "2" 61068849 61068875 "+" 10916 "uORF" 61068851 61068877 0.795370222222222
"10917" "ENST00000402291.6" "2" 61068893 61068901 "+" 10917 "uORF" 61068895 61068903 0.394713111111111
"10918" "ENST00000402291.6" "2" 61068916 61068936 "+" 10918 "uORF" 61068918 61068938 0.562451111111111
"10926" "ENST00000402613.4" "7" 54542614 54542643 "+" 10926 "uORF" 54542616 54542645 0.926349888888888
"10928" "ENST00000402676.7" "6" 151239996 151240028 "+" 10928 "uORF" 151239998 151240030 0.749972666666667
"10929" "ENST00000402687.9" "8" 69492861 69493004 "+" 10929 "uORF" 69492863 69493006 1.05554366666667
"10930" "ENST00000402687.9" "8" 69493001 69493102 "+" 10930 "uORF" 69493003 69493104 2.14816822222222
"10931" "ENST00000402687.9" "8" 69493010 69493102 "+" 10931 "uORF" 69493012 69493104 2.14816822222222
"10932" "ENST00000402687.9" "8" 69495919 69501880 "+" 10932 "uORF" 69495921 69501882 0.925219888888889
"10933" "ENST00000402687.9" "8" 69501920 69501949 "+" 10933 "uORF" 69501922 69501951 1.48539188888889
"10934" "ENST00000402687.9" "8" 69501925 69563584 "+" 10934 "uORF" 69501927 69563586 1.747263
"10935" "ENST00000402687.9" "8" 69563553 69563561 "+" 10935 "uORF" 69563555 69563563 1.63392811111111
"10937" "ENST00000402738.6" "4" 88595594 88595608 "+" 10937 "uORF" 88595596 88595610 0.726465666666666
"10938" "ENST00000402738.6" "4" 88605800 88605811 "+" 10938 "uORF" 88605802 88605813 1.92991844444444
"10939" "ENST00000402764.6" "19" 35641801 35642031 "+" 10939 "uORF" 35641803 35642033 1.71399133333333
"10940" "ENST00000402764.6" "19" 35642103 35642111 "+" 10940 "uORF" 35642105 35642113 2.27995577777778
"10941" "ENST00000402764.6" "19" 35642108 35642122 "+" 10941 "uORF" 35642110 35642124 2.163609
"10942" "ENST00000402774.8" "2" 206765615 206765653 "+" 10942 "uORF" 206765617 206765655 3.96502233333333
"10958" "ENST00000403028.8" "15" 49625120 49625164 "+" 10958 "uORF" 49625122 49625166 1.699033
"10959" "ENST00000403028.8" "15" 49625125 49625148 "+" 10959 "uORF" 49625127 49625150 1.03330444444444
"10964" "ENST00000403290.6" "11" 13310036 13326427 "+" 10964 "uORF" 13310038 13326429 0.985325444444442
"10965" "ENST00000403290.6" "11" 13326419 13326427 "+" 10965 "uORF" 13326421 13326429 0.985325444444442
"10966" "ENST00000403290.6" "11" 13349987 13350007 "+" 10966 "uORF" 13349989 13350009 1.59720755555555
"10969" "ENST00000403491.8" "1" 61082579 61082593 "+" 10969 "uORF" 61082581 61082595 1.69658033333333
"10970" "ENST00000403528.7" "1" 31619162 31619188 "+" 10970 "uORF" 31619164 31619190 1.38917955555555
"10971" "ENST00000403625.7" "5" 66596426 66596518 "+" 10971 "uORF" 66596428 66596520 1.75247811111111
"10972" "ENST00000403662.8" "22" 36922085 36922138 "+" 10972 "uORF" 36922087 36922140 0.860659000000001
"10973" "ENST00000403662.8" "22" 36922149 36922199 "+" 10973 "uORF" 36922151 36922201 0.678060888888889
"10974" "ENST00000403662.8" "22" 36922155 36922199 "+" 10974 "uORF" 36922157 36922201 0.678060888888889
"10975" "ENST00000403665.7" "4" 186266222 186266260 "+" 10975 "uORF" 186266224 186266262 0.949174333333334
"10976" "ENST00000403681.7" "12" 65825100 65825123 "+" 10976 "uORF" 65825102 65825125 2.03872022222222
"10977" "ENST00000403687.8" "2" 33511769 33515031 "+" 10977 "uORF" 33511771 33515033 0.368389333333333
"10978" "ENST00000403687.8" "2" 33511781 33515031 "+" 10978 "uORF" 33511783 33515033 0.368389333333333
"10979" "ENST00000403687.8" "2" 33511784 33515031 "+" 10979 "uORF" 33511786 33515033 0.368389333333333
"10980" "ENST00000403687.8" "2" 33511830 33515020 "+" 10980 "uORF" 33511832 33515022 0.895541888888887
"10981" "ENST00000403687.8" "2" 33515070 33515120 "+" 10981 "uORF" 33515072 33515122 1.63525188888889
"10982" "ENST00000403687.8" "2" 33515076 33515120 "+" 10982 "uORF" 33515078 33515122 1.63525188888889
"10983" "ENST00000403687.8" "2" 33515082 33515120 "+" 10983 "uORF" 33515084 33515122 1.63525188888889
"10984" "ENST00000403687.8" "2" 33515094 33515120 "+" 10984 "uORF" 33515096 33515122 1.63525188888889
"10985" "ENST00000403687.8" "2" 33515103 33515120 "+" 10985 "uORF" 33515105 33515122 1.63525188888889
"10986" "ENST00000403714.8" "2" 25042126 25042236 "+" 10986 "uORF" 25042128 25042238 2.40842544444444
"10987" "ENST00000403733.8" "4" 183099285 183099296 "+" 10987 "uORF" 183099287 183099298 1.19697711111111
"10992" "ENST00000403825.8" "7" 112450487 112450645 "+" 10992 "uORF" 112450489 112450647 2.52442933333334
"10993" "ENST00000403906.8" "19" 52347723 52347806 "+" 10993 "uORF" 52347725 52347808 0.386193
"10994" "ENST00000403906.8" "19" 52347803 52347841 "+" 10994 "uORF" 52347805 52347843 0.543084222222222
"10995" "ENST00000403906.8" "19" 52347863 52347871 "+" 10995 "uORF" 52347865 52347873 0.359974777777778
"10996" "ENST00000403906.8" "19" 52347942 52349159 "+" 10996 "uORF" 52347944 52349161 0.387950444444445
"10997" "ENST00000404077.6" "7" 6757410 6757457 "+" 10997 "uORF" 6757412 6757459 0.443843111111111
"11000" "ENST00000404459.2" "10" 88760033 88760083 "+" 11000 "uORF" 88760035 88760085 1.64832655555556
"11001" "ENST00000404464.8" "3" 184276055 184276129 "+" 11001 "uORF" 184276057 184276131 1.067765
"11002" "ENST00000404699.7" "22" 35066452 35066460 "+" 11002 "uORF" 35066454 35066462 1.25220133333333
"11003" "ENST00000404699.7" "22" 35066834 35066863 "+" 11003 "uORF" 35066836 35066865 0.407747555555556
"11004" "ENST00000404699.7" "22" 35066849 35066863 "+" 11004 "uORF" 35066851 35066865 0.407747555555556
"11008" "ENST00000404895.7" "8" 35235585 35235653 "+" 11008 "uORF" 35235587 35235655 1.42744422222222
"11009" "ENST00000404938.7" "7" 20615802 20615828 "+" 11009 "uORF" 20615804 20615830 0.222746333333334
"11012" "ENST00000405005.8" "8" 32548374 32548385 "+" 11012 "uORF" 32548376 32548387 0.841759000000001
"11014" "ENST00000405109.5" "3" 127922952 127922981 "+" 11014 "uORF" 127922954 127922983 0.906009666666668
"11015" "ENST00000405109.5" "3" 127922978 127923001 "+" 11015 "uORF" 127922980 127923003 0.217807
"11016" "ENST00000405109.5" "3" 127922992 127923027 "+" 11016 "uORF" 127922994 127923029 0.537920222222222
"11022" "ENST00000405535.3" "1" 156284369 156285193 "+" 11022 "uORF" 156284371 156285195 0.624106333333333
"11023" "ENST00000405535.3" "1" 156284400 156285188 "+" 11023 "uORF" 156284402 156285190 1.16435333333333
"11024" "ENST00000405535.3" "1" 156285185 156285193 "+" 11024 "uORF" 156285187 156285195 0.624106333333333
"11025" "ENST00000405535.3" "1" 156285190 156285204 "+" 11025 "uORF" 156285192 156285206 0.641171222222222
"11034" "ENST00000405863.6" "7" 8433634 8433921 "+" 11034 "uORF" 8433636 8433923 1.53786566666667
"11035" "ENST00000405863.6" "7" 8434634 8434693 "+" 11035 "uORF" 8434636 8434695 1.509926
"11036" "ENST00000405863.6" "7" 8434701 8435611 "+" 11036 "uORF" 8434703 8435613 1.88840444444445
"11037" "ENST00000405863.6" "7" 8435637 8435702 "+" 11037 "uORF" 8435639 8435704 1.92682533333333
"11038" "ENST00000405863.6" "7" 8435652 8435702 "+" 11038 "uORF" 8435654 8435704 1.92682533333333
"11039" "ENST00000405954.2" "2" 240560421 240560633 "+" 11039 "uORF" 240560423 240560635 0.635279777777778
"11040" "ENST00000405954.2" "2" 240560478 240560633 "+" 11040 "uORF" 240560480 240560635 0.635279777777778
"11048" "ENST00000406438.5" "17" 18315298 18315348 "+" 11048 "uORF" 18315300 18315350 1.63727355555555
"11049" "ENST00000406438.5" "17" 18315306 18315323 "+" 11049 "uORF" 18315308 18315325 1.14587477777778
"11050" "ENST00000406438.5" "17" 18315569 18315607 "+" 11050 "uORF" 18315571 18315609 0.990487666666667
"11055" "ENST00000406854.6" "14" 60092041 60092052 "+" 11055 "uORF" 60092043 60092054 0.319518333333334
"11056" "ENST00000406854.6" "14" 60092237 60092413 "+" 11056 "uORF" 60092239 60092415 1.79860188888889
"11057" "ENST00000406854.6" "14" 60092369 60092413 "+" 11057 "uORF" 60092371 60092415 1.79860188888889
"11058" "ENST00000406854.6" "14" 60092383 60092418 "+" 11058 "uORF" 60092385 60092420 2.384805
"11063" "ENST00000406902.6" "22" 46620468 46620488 "+" 11063 "uORF" 46620470 46620490 0.0886736666666666
"11064" "ENST00000406902.6" "22" 46620545 46626771 "+" 11064 "uORF" 46620547 46626773 1.78485977777778
"11065" "ENST00000406902.6" "22" 46626765 46626776 "+" 11065 "uORF" 46626767 46626778 1.98545744444444
"11066" "ENST00000407008.8" "17" 28042757 28042768 "+" 11066 "uORF" 28042759 28042770 1.93089722222222
"11067" "ENST00000407008.8" "17" 28042775 28042795 "+" 11067 "uORF" 28042777 28042797 2.00756377777778
"11068" "ENST00000407008.8" "17" 28042817 28042828 "+" 11068 "uORF" 28042819 28042830 2.01171833333333
"11069" "ENST00000407008.8" "17" 28042825 28042836 "+" 11069 "uORF" 28042827 28042838 1.98278177777778
"11070" "ENST00000407071.7" "1" 245155125 245155151 "+" 11070 "uORF" 245155127 245155153 0.456630555555555
"11071" "ENST00000407071.7" "1" 245155140 245155151 "+" 11071 "uORF" 245155142 245155153 0.456630555555555
"11072" "ENST00000407071.7" "1" 245155198 245155206 "+" 11072 "uORF" 245155200 245155208 1.80685133333333
"11073" "ENST00000407149.7" "5" 120464305 120464463 "+" 11073 "uORF" 120464307 120464465 2.35623622222222
"11074" "ENST00000407149.7" "5" 120464380 120464463 "+" 11074 "uORF" 120464382 120464465 2.35623622222222
"11076" "ENST00000407464.7" "22" 21417384 21417407 "+" 11076 "uORF" 21417386 21417409 2.16276477777778
"11077" "ENST00000407558.9" "16" 3443767 3476227 "+" 11077 "uORF" 3443769 3476229 2.67166633333333
"11078" "ENST00000407595.3" "2" 56184357 56184455 "+" 11078 "uORF" 56184359 56184457 2.18398833333333
"11079" "ENST00000407595.3" "2" 56184444 56184455 "+" 11079 "uORF" 56184446 56184457 2.18398833333333
"11080" "ENST00000407595.3" "2" 56184457 56184516 "+" 11080 "uORF" 56184459 56184518 2.10540422222222
"11081" "ENST00000407610.8" "5" 81301590 81301697 "+" 11081 "uORF" 81301592 81301699 1.29533983333333
"11110" "ENST00000408923.8" "5" 177357981 177358013 "+" 11110 "uORF" 177357983 177358015 1.43725077777778
"11111" "ENST00000408926.8" "8" 70674844 70680796 "+" 11111 "uORF" 70674846 70680798 1.223326
"11112" "ENST00000408926.8" "8" 70674879 70674896 "+" 11112 "uORF" 70674881 70674898 0.810555777777779
"11113" "ENST00000408926.8" "8" 70680796 70680828 "+" 11113 "uORF" 70680798 70680830 1.18574522222222
"11114" "ENST00000408926.8" "8" 70680963 70680986 "+" 11114 "uORF" 70680965 70680988 0.837229777777777
"11117" "ENST00000408936.8" "9" 121651722 121651736 "+" 11117 "uORF" 121651724 121651738 2.33919322222222
"11118" "ENST00000408945.5" "18" 63953368 63953403 "+" 11118 "uORF" 63953370 63953405 0.293523333333333
"11119" "ENST00000408945.5" "18" 63953386 63953403 "+" 11119 "uORF" 63953388 63953405 0.293523333333333
"11123" "ENST00000408954.8" "9" 87498053 87498989 "+" 11123 "uORF" 87498055 87498991 2.14736511111111
"11124" "ENST00000408954.8" "9" 87498982 87499020 "+" 11124 "uORF" 87498984 87499022 2.43842611111111
"11125" "ENST00000408954.8" "9" 87499020 87499061 "+" 11125 "uORF" 87499022 87499063 2.16474522222222
"11134" "ENST00000408973.3" "9" 136983023 136983121 "+" 11134 "uORF" 136983025 136983123 0.0533695555555554
"11135" "ENST00000408973.3" "9" 136983410 136983418 "+" 11135 "uORF" 136983412 136983420 0.159833222222222
"11136" "ENST00000408978.9" "2" 170178167 170178187 "+" 11136 "uORF" 170178169 170178189 0.548196777777778
"11137" "ENST00000408978.9" "2" 170178170 170178187 "+" 11137 "uORF" 170178172 170178189 0.548196777777778
"11140" "ENST00000409013.8" "2" 85354769 85354780 "+" 11140 "uORF" 85354771 85354782 0.646443555555555
"11141" "ENST00000409013.8" "2" 85354777 85354827 "+" 11141 "uORF" 85354779 85354829 1.13937222222222
"11142" "ENST00000409013.8" "2" 85355079 85355558 "+" 11142 "uORF" 85355081 85355560 0.428970333333333
"11143" "ENST00000409013.8" "2" 85355131 85355142 "+" 11143 "uORF" 85355133 85355144 0.774624555555557
"11144" "ENST00000409013.8" "2" 85355134 85355142 "+" 11144 "uORF" 85355136 85355144 0.774624555555557
"11145" "ENST00000409013.8" "2" 85357032 85357094 "+" 11145 "uORF" 85357034 85357096 1.14544055555556
"11146" "ENST00000409013.8" "2" 85357148 85357189 "+" 11146 "uORF" 85357150 85357191 1.22350722222222
"11147" "ENST00000409013.8" "2" 85357178 85357189 "+" 11147 "uORF" 85357180 85357191 1.22350722222222
"11148" "ENST00000409020.6" "2" 200889637 200889651 "+" 11148 "uORF" 200889639 200889653 0.745606666666667
"11149" "ENST00000409020.6" "2" 200889648 200891936 "+" 11149 "uORF" 200889650 200891938 0.695877555555556
"11154" "ENST00000409109.6" "11" 119168738 119168968 "+" 11154 "uORF" 119168740 119168970 1.20248177777778
"11155" "ENST00000409109.6" "11" 119168760 119168828 "+" 11155 "uORF" 119168762 119168830 0.779090888888889
"11156" "ENST00000409109.6" "11" 119169188 119169289 "+" 11156 "uORF" 119169190 119169291 0.653793888888889
"11157" "ENST00000409110.6" "2" 233307825 233307872 "+" 11157 "uORF" 233307827 233307874 0.374300333333333
"11159" "ENST00000409175.6" "2" 159714563 159714583 "+" 11159 "uORF" 159714565 159714585 0.792593
"11160" "ENST00000409175.6" "2" 159714596 159715698 "+" 11160 "uORF" 159714598 159715700 0.644611
"11161" "ENST00000409175.6" "2" 159715695 159715748 "+" 11161 "uORF" 159715697 159715750 0.949290777777778
"11162" "ENST00000409175.6" "2" 159715705 159715761 "+" 11162 "uORF" 159715707 159715763 1.73496688888889
"11163" "ENST00000409202.8" "2" 68734876 68734944 "+" 11163 "uORF" 68734878 68734946 0.744088888888889
"11164" "ENST00000409202.8" "2" 68735003 68735023 "+" 11164 "uORF" 68735005 68735025 1.60062733333333
"11165" "ENST00000409202.8" "2" 68735007 68735129 "+" 11165 "uORF" 68735009 68735131 0.431756555555556
"11176" "ENST00000409262.8" "2" 73986079 73986129 "+" 11176 "uORF" 73986081 73986131 1.20650933333333
"11177" "ENST00000409262.8" "2" 73986126 73986236 "+" 11177 "uORF" 73986128 73986238 2.02324922222222
"11190" "ENST00000409413.4" "16" 563262 563285 "+" 11190 "uORF" 563264 563287 0.76122988888889
"11193" "ENST00000409642.8" "2" 149130885 149130926 "+" 11193 "uORF" 149130887 149130928 1.77894488888889
"11194" "ENST00000409682.8" "2" 161308462 161308476 "+" 11194 "uORF" 161308464 161308478 2.48955544444444
"11204" "ENST00000409757.9" "4" 6909926 6909946 "+" 11204 "uORF" 6909928 6909948 1.79582144444444
"11205" "ENST00000409790.6" "16" 10944679 10944690 "+" 11205 "uORF" 10944681 10944692 1.97410877777778
"11208" "ENST00000409830.6" "2" 188383769 188383831 "+" 11208 "uORF" 188383771 188383833 1.09951066666667
"11209" "ENST00000409830.6" "2" 188383817 188383831 "+" 11209 "uORF" 188383819 188383833 1.09951066666667
"11210" "ENST00000409830.6" "2" 188383828 188383845 "+" 11210 "uORF" 188383830 188383847 0.742861333333333
"11211" "ENST00000409851.8" "2" 98518964 98518990 "+" 11211 "uORF" 98518966 98518992 2.279433
"11212" "ENST00000409851.8" "2" 98518967 98518990 "+" 11212 "uORF" 98518969 98518992 2.279433
"11213" "ENST00000409851.8" "2" 98518979 98518990 "+" 11213 "uORF" 98518981 98518992 2.279433
"11214" "ENST00000409851.8" "2" 98518987 98520044 "+" 11214 "uORF" 98518989 98520046 1.95163366666667
"11215" "ENST00000409851.8" "2" 98518995 98519962 "+" 11215 "uORF" 98518997 98519964 0.658480999999999
"11216" "ENST00000409851.8" "2" 98519002 98520044 "+" 11216 "uORF" 98519004 98520046 1.95163366666667
"11217" "ENST00000409851.8" "2" 98519019 98519962 "+" 11217 "uORF" 98519021 98519964 0.658480999999999
"11218" "ENST00000409871.6" "2" 112275632 112275739 "+" 11218 "uORF" 112275634 112275741 2.10490788888889
"11219" "ENST00000409874.9" "14" 103928487 103928507 "+" 11219 "uORF" 103928489 103928509 0.422840555555556
"11237" "ENST00000409933.6" "2" 64524333 64524536 "+" 11237 "uORF" 64524335 64524538 2.10542855555556
"11238" "ENST00000409933.6" "2" 64524336 64524536 "+" 11238 "uORF" 64524338 64524538 2.10542855555556
"11239" "ENST00000409933.6" "2" 64524425 64524448 "+" 11239 "uORF" 64524427 64524450 2.32974977777778
"11240" "ENST00000409933.6" "2" 64524467 64524484 "+" 11240 "uORF" 64524469 64524486 2.12258522222222
"11241" "ENST00000409933.6" "2" 64524582 64551453 "+" 11241 "uORF" 64524584 64551455 1.433821
"11242" "ENST00000409968.6" "2" 136765589 136882149 "+" 11242 "uORF" 136765591 136882151 1.28673866666667
"11243" "ENST00000409978.7" "2" 38889959 38889967 "+" 11243 "uORF" 38889961 38889969 1.12393188888889
"11244" "ENST00000409978.7" "2" 38889982 38895822 "+" 11244 "uORF" 38889984 38895824 1.87255455555556
"11245" "ENST00000409978.7" "2" 38895814 38895822 "+" 11245 "uORF" 38895816 38895824 1.87255455555556
"11246" "ENST00000409978.7" "2" 38895822 38919400 "+" 11246 "uORF" 38895824 38919402 0.905699333333333
"11247" "ENST00000409978.7" "2" 38919397 38919414 "+" 11247 "uORF" 38919399 38919416 1.94515744444444
"11248" "ENST00000409978.7" "2" 38919403 38919414 "+" 11248 "uORF" 38919405 38919416 1.94515744444444
"11249" "ENST00000410023.6" "2" 102153960 102153977 "+" 11249 "uORF" 102153962 102153979 0.627508111111111
"11254" "ENST00000410062.9" "2" 180980815 180982032 "+" 11254 "uORF" 180980817 180982034 1.98554588888889
"11268" "ENST00000411767.7" "4" 86594356 86594451 "+" 11268 "uORF" 86594358 86594453 1.34688866666667
"11269" "ENST00000411767.7" "4" 86594600 86594764 "+" 11269 "uORF" 86594602 86594766 1.71513777777778
"11271" "ENST00000412168.7" "6" 28525881 28525994 "+" 11271 "uORF" 28525883 28525996 0.0926001111111113
"11272" "ENST00000412232.3" "8" 37796887 37797054 "+" 11272 "uORF" 37796889 37797056 1.436858
"11273" "ENST00000412232.3" "8" 37797096 37797185 "+" 11273 "uORF" 37797098 37797187 1.45855166666667
"11274" "ENST00000412401.3" "2" 102762070 102762078 "+" 11274 "uORF" 102762072 102762080 0.871542888888889
"11275" "ENST00000412830.8" "12" 107685856 107685873 "+" 11275 "uORF" 107685858 107685875 0.367621666666667
"11277" "ENST00000413034.3" "7" 102749042 102749185 "+" 11277 "uORF" 102749044 102749187 0.89789111111111
"11278" "ENST00000413139.2" "7" 87934294 87934305 "+" 11278 "uORF" 87934296 87934307 1.98745977777778
"11279" "ENST00000413139.2" "7" 87934421 87934432 "+" 11279 "uORF" 87934423 87934434 2.213953
"11280" "ENST00000413384.7" "7" 151061928 151061978 "+" 11280 "uORF" 151061930 151061980 2.05140266666667
"11288" "ENST00000414202.7" "9" 5629185 5629265 "+" 11288 "uORF" 5629187 5629267 2.19921922222222
"11290" "ENST00000414468.3" "19" 57240701 57240712 "+" 11290 "uORF" 57240703 57240714 0.940628777777778
"11291" "ENST00000414716.8" "14" 104865358 104865366 "+" 11291 "uORF" 104865360 104865368 1.99239722222222
"11293" "ENST00000415389.6" "3" 184097160 184097207 "+" 11293 "uORF" 184097162 184097209 1.06011155555556
"11294" "ENST00000415389.6" "3" 184097200 184097232 "+" 11294 "uORF" 184097202 184097234 0.291131888888889
"11295" "ENST00000415389.6" "3" 184097229 184097282 "+" 11295 "uORF" 184097231 184097284 -0.264398
"11296" "ENST00000415389.6" "3" 184097279 184097293 "+" 11296 "uORF" 184097281 184097295 0.253297444444444
"11297" "ENST00000415389.6" "3" 184097408 184097434 "+" 11297 "uORF" 184097410 184097436 0.739381555555557
"11298" "ENST00000415389.6" "3" 184097425 184097454 "+" 11298 "uORF" 184097427 184097456 1.22535088888889
"11299" "ENST00000415493.7" "12" 93378054 93378116 "+" 11299 "uORF" 93378056 93378118 1.32288511111111
"11300" "ENST00000415550.6" "1" 40509506 40509547 "+" 11300 "uORF" 40509508 40509549 0.577417333333333
"11301" "ENST00000415550.6" "1" 40509618 40509766 "+" 11301 "uORF" 40509620 40509768 1.73590566666666
"11302" "ENST00000415550.6" "1" 40509763 40514525 "+" 11302 "uORF" 40509765 40514527 0.414602777777778
"11303" "ENST00000415669.4" "6" 31762822 31762911 "+" 11303 "uORF" 31762824 31762913 0.556064555555556
"11304" "ENST00000415669.4" "6" 31762891 31762911 "+" 11304 "uORF" 31762893 31762913 0.556064555555556
"11305" "ENST00000415738.3" "4" 80197663 80197677 "+" 11305 "uORF" 80197665 80197679 2.26604966666667
"11306" "ENST00000415807.7" "3" 172039584 172039616 "+" 11306 "uORF" 172039586 172039618 2.21330144444445
"11308" "ENST00000415919.3" "1" 13172075 13172104 "+" 11308 "uORF" 13172077 13172106 0.239737333333333
